CountryCode,SurveyYear,BirthYear,Satisfied,Income,Education,Conserv,Religious,Male,Marital,DemocracyBad,StrongLeaderBad,ArmyLeaderBad,Age
32,2013,1992,10,5,8,NA,2,1,6,1,2,3,21
32,2013,1955,5,3,2,5,7,1,1,2,NA,4,58
32,2013,1989,10,5,7,NA,2,1,6,1,NA,4,24
32,2013,1960,8,5,3,6,6,1,4,1,1,3,53
32,2013,1974,10,5,7,5,4,1,3,2,1,3,39
32,2013,1950,6,5,7,6,6,1,1,1,1,4,63
32,2013,1982,8,5,6,NA,3,1,4,4,2,4,31
32,2013,1994,10,5,7,NA,3,0,6,2,3,4,19
32,2013,1976,10,5,7,NA,4,1,1,2,3,3,37
32,2013,1939,8,5,3,5,6,1,1,2,2,2,74
32,2013,1979,8,5,5,5,5,1,4,1,4,4,34
32,2013,1955,8,4,3,5,1,0,6,2,NA,2,58
32,2013,1966,8,5,3,1,5,0,1,1,3,3,47
32,2013,1967,7,7,4,7,7,1,1,2,4,4,46
32,2013,1947,7,7,7,7,4,1,5,1,2,4,66
32,2013,1968,8,7,7,7,6,1,1,1,4,4,45
32,2013,1988,7,7,6,6,6,1,1,2,3,4,25
32,2013,1977,6,4,3,8,4,0,2,NA,NA,NA,36
32,2013,1975,NA,NA,3,7,2,1,2,NA,NA,NA,38
32,2013,1994,6,NA,7,NA,1,0,6,1,NA,4,19
32,2013,1946,7,5,3,8,6,0,1,1,4,4,67
32,2013,1956,NA,NA,3,NA,6,1,6,NA,NA,NA,57
32,2013,1978,6,6,5,9,6,1,6,2,1,2,35
32,2013,1954,5,6,3,NA,4,1,2,NA,NA,NA,59
32,2013,1989,8,4,6,NA,2,1,6,NA,NA,NA,24
32,2013,1970,6,4,6,NA,6,0,2,NA,NA,NA,43
32,2013,1973,6,6,7,NA,7,0,1,4,1,4,40
32,2013,1986,3,5,6,2,4,0,2,1,4,4,27
32,2013,1931,7,2,3,3,7,0,5,1,4,3,82
32,2013,1956,6,NA,7,8,7,0,1,1,4,2,57
32,2013,1987,7,6,3,4,7,0,2,1,3,3,26
32,2013,1944,7,3,5,5,7,1,5,2,4,3,69
32,2013,1966,9,4,3,8,1,0,6,1,4,4,47
32,2013,1952,5,5,2,NA,7,1,2,1,1,3,61
32,2013,1948,10,5,6,NA,7,0,6,1,4,4,65
32,2013,1964,10,3,2,1,2,0,1,1,2,NA,49
32,2013,1979,5,5,3,9,6,1,2,1,3,3,34
32,2013,1983,9,5,6,8,7,1,1,2,1,4,30
32,2013,1971,8,5,6,7,7,1,1,2,3,3,42
32,2013,1973,8,6,6,5,3,1,1,1,3,3,40
32,2013,1957,NA,4,3,5,7,0,1,1,4,3,56
32,2013,1979,9,8,7,10,6,0,1,1,4,4,34
32,2013,1970,10,8,2,7,7,1,1,1,4,4,43
32,2013,1994,10,6,7,NA,1,1,6,2,4,4,19
32,2013,1994,7,6,7,5,1,1,6,2,4,4,19
32,2013,1944,9,4,2,5,6,0,2,1,4,4,69
32,2013,1932,7,7,3,5,6,1,5,2,1,2,81
32,2013,1974,7,5,5,7,1,1,2,2,4,4,39
32,2013,1992,10,6,7,7,1,0,2,1,4,4,21
32,2013,1987,10,6,6,7,5,0,6,1,4,4,26
32,2013,1990,4,6,3,1,1,0,6,1,3,4,23
32,2013,1977,7,5,5,8,2,1,2,1,4,4,36
32,2013,1978,7,5,4,8,3,0,6,1,1,4,35
32,2013,1974,9,NA,5,5,6,1,2,2,2,4,39
32,2013,1931,8,5,2,6,5,1,5,2,3,3,82
32,2013,1977,7,NA,4,5,2,1,6,2,2,3,36
32,2013,1972,8,NA,3,5,6,1,1,2,2,3,41
32,2013,1978,8,7,7,10,1,0,6,1,2,4,35
32,2013,1969,8,NA,9,NA,6,1,1,2,2,4,44
32,2013,1988,9,4,5,6,7,1,1,1,1,4,25
32,2013,1952,8,7,6,6,6,0,1,2,2,4,61
32,2013,1989,8,5,2,NA,4,0,2,2,2,3,24
32,2013,1955,10,5,3,NA,5,1,1,2,1,4,58
32,2013,1940,8,5,6,5,5,1,1,2,2,3,73
32,2013,1940,8,5,3,5,3,0,5,2,1,3,73
32,2013,1952,9,5,7,6,7,1,5,1,1,4,61
32,2013,1977,8,5,5,6,2,0,2,2,1,4,36
32,2013,1993,7,3,7,5,6,1,6,2,2,4,20
32,2013,1957,5,NA,6,5,3,0,1,1,2,3,56
32,2013,1984,10,NA,6,4,1,1,2,1,1,4,29
32,2013,1966,9,NA,7,5,5,0,5,2,2,3,47
32,2013,1991,7,5,7,5,1,0,6,1,1,4,22
32,2013,1992,6,3,7,NA,1,1,6,1,2,4,21
32,2013,1942,9,5,8,3,1,0,1,1,NA,4,71
32,2013,1989,8,5,5,9,1,1,6,2,3,2,24
32,2013,1933,10,NA,2,NA,6,1,5,NA,NA,NA,80
32,2013,1955,8,5,8,5,5,0,1,1,4,4,58
32,2013,1968,10,6,3,10,5,1,1,1,4,1,45
32,2013,1977,6,4,4,5,4,1,1,1,3,3,36
32,2013,1991,8,5,3,NA,1,0,2,1,NA,3,22
32,2013,1978,9,4,3,NA,1,0,4,NA,NA,NA,35
32,2013,1982,8,5,7,1,1,0,6,1,2,4,31
32,2013,1993,10,NA,4,1,1,0,6,1,3,4,20
32,2013,1980,8,5,5,5,7,1,1,1,2,4,33
32,2013,1959,8,5,7,6,1,1,1,NA,NA,NA,54
32,2013,1987,9,5,4,3,1,1,6,1,3,4,26
32,2013,1950,7,NA,3,10,5,1,1,NA,NA,NA,63
32,2013,1942,9,3,3,NA,6,1,5,NA,NA,NA,71
32,2013,1970,7,5,3,5,3,1,1,NA,NA,NA,43
32,2013,1975,9,4,7,5,4,0,1,NA,NA,NA,38
32,2013,1962,8,4,2,NA,1,0,1,1,NA,3,51
32,2013,1977,8,5,2,NA,1,0,1,NA,NA,NA,36
32,2013,1980,10,6,2,5,5,1,2,NA,NA,NA,33
32,2013,1947,8,6,1,NA,5,0,6,NA,NA,NA,66
32,2013,1993,8,8,7,NA,5,0,6,NA,NA,NA,20
32,2013,1964,7,8,1,NA,2,0,6,NA,NA,NA,49
32,2013,1971,8,6,6,NA,7,1,1,NA,NA,NA,42
32,2013,1977,8,5,2,NA,6,1,1,NA,NA,NA,36
32,2013,1952,10,6,7,NA,7,1,1,NA,NA,NA,61
32,2013,1962,10,6,2,10,5,0,1,4,1,1,51
32,2013,1979,9,8,3,NA,7,0,2,NA,NA,NA,34
32,2013,1991,8,6,6,NA,7,1,1,NA,NA,NA,22
32,2013,1958,10,7,8,5,2,1,6,NA,2,4,55
32,2013,1967,9,7,7,5,4,0,3,1,3,4,46
32,2013,1947,10,7,2,NA,4,0,1,2,3,1,66
32,2013,1984,NA,9,6,NA,4,1,2,1,NA,NA,29
32,2013,1992,9,6,7,NA,4,0,6,2,4,4,21
32,2013,1986,6,6,6,5,3,0,2,1,2,1,27
32,2013,1975,4,2,7,NA,7,1,1,1,4,4,38
32,2013,1958,7,NA,1,6,5,0,4,NA,NA,NA,55
32,2013,1943,8,NA,1,5,6,1,1,NA,NA,NA,70
32,2013,1992,8,7,7,NA,5,1,2,NA,NA,NA,21
32,2013,1966,8,4,7,7,4,1,2,3,3,3,47
32,2013,1990,4,7,6,7,2,0,6,3,1,1,23
32,2013,1946,6,8,6,5,5,0,1,3,2,3,67
32,2013,1978,7,6,7,6,1,1,5,3,2,2,35
32,2013,1966,7,8,3,6,5,0,1,2,3,3,47
32,2013,1990,5,8,6,7,2,1,6,2,2,2,23
32,2013,1960,6,7,2,3,4,1,2,3,3,3,53
32,2013,1977,8,6,3,4,5,1,2,3,2,4,36
32,2013,1985,5,7,7,4,1,0,6,1,2,2,28
32,2013,1973,7,4,3,4,1,0,2,2,3,2,40
32,2013,1957,6,4,7,5,6,1,3,2,2,3,56
32,2013,1994,8,6,7,4,4,0,6,1,3,4,19
32,2013,1981,7,4,7,5,5,0,2,2,4,4,32
32,2013,1939,7,5,3,5,5,1,5,2,3,4,74
32,2013,1966,7,4,3,5,7,0,1,2,2,4,47
32,2013,1993,8,8,8,6,5,1,6,2,2,3,20
32,2013,1939,6,3,6,4,5,1,5,2,2,4,74
32,2013,1963,9,4,2,5,5,1,2,1,4,4,50
32,2013,1982,5,4,3,5,5,1,2,2,3,4,31
32,2013,1948,7,5,6,5,4,0,3,2,3,4,65
32,2013,1966,6,4,6,5,2,1,1,1,NA,4,47
32,2013,1963,9,7,8,5,1,0,4,1,3,4,50
32,2013,1978,10,6,3,5,2,0,2,1,4,4,35
32,2013,1948,5,4,3,5,6,1,1,1,4,3,65
32,2013,1953,8,7,7,6,2,0,2,1,4,4,60
32,2013,1972,7,6,5,5,4,1,1,1,4,4,41
32,2013,1985,7,7,7,NA,2,1,1,1,4,4,28
32,2013,1988,8,8,8,6,1,1,6,1,4,4,25
32,2013,1943,7,7,7,5,2,0,5,1,4,4,70
32,2013,1992,7,6,4,5,1,0,6,1,4,4,21
32,2013,1952,10,5,2,6,2,1,5,2,2,4,61
32,2013,1986,8,6,4,6,5,1,6,2,1,4,27
32,2013,1952,7,5,3,5,2,0,1,1,1,4,61
32,2013,1933,6,5,3,5,2,1,5,2,1,4,80
32,2013,1988,7,5,7,5,2,0,6,2,1,4,25
32,2013,1988,4,4,6,NA,2,1,2,NA,1,4,25
32,2013,1931,5,1,1,5,2,1,5,2,1,4,82
32,2013,1978,6,4,2,5,2,0,2,3,1,4,35
32,2013,1976,9,5,6,7,2,0,1,3,1,4,37
32,2013,1965,7,4,6,5,2,1,1,1,1,4,48
32,2013,1968,7,4,7,5,5,1,6,2,4,4,45
32,2013,1990,10,6,6,8,1,0,6,1,1,3,23
32,2013,1976,5,4,7,7,2,0,4,2,2,3,37
32,2013,1946,8,7,3,6,5,0,5,1,1,4,67
32,2013,1980,9,5,3,NA,6,1,2,1,4,4,33
32,2013,1965,7,6,3,6,5,1,1,1,2,3,48
32,2013,1959,6,6,6,5,4,1,5,1,3,4,54
32,2013,1987,7,7,6,7,4,1,2,1,2,3,26
32,2013,1950,7,3,3,8,4,0,1,2,2,1,63
32,2013,1986,8,8,3,5,4,0,2,1,2,4,27
32,2013,1973,7,7,3,6,1,0,1,3,2,3,40
32,2013,1984,7,5,8,5,3,1,6,2,3,4,29
32,2013,1946,7,6,3,NA,5,1,5,1,2,4,67
32,2013,1989,9,7,3,NA,2,0,6,1,4,4,24
32,2013,1957,9,7,7,5,2,1,1,1,NA,NA,56
32,2013,1957,7,6,6,5,4,0,1,2,1,3,56
32,2013,1983,4,6,6,4,5,0,1,1,2,3,30
32,2013,1992,7,8,4,5,6,1,6,3,2,2,21
32,2013,1943,7,4,3,5,6,1,1,1,2,4,70
32,2013,1971,8,7,3,5,6,1,1,1,3,3,42
32,2013,1972,7,6,8,5,1,0,2,1,3,3,41
32,2013,1974,6,4,6,5,2,0,1,2,2,4,39
32,2013,1954,6,4,5,4,2,1,4,1,4,4,59
32,2013,1927,6,5,6,3,2,1,5,2,3,4,86
32,2013,1948,9,6,8,7,2,0,1,1,NA,NA,65
32,2013,1968,8,5,7,5,1,0,2,2,3,3,45
32,2013,1945,7,5,7,NA,6,0,1,1,2,4,68
32,2013,1971,9,4,4,NA,1,0,3,2,2,4,42
32,2013,1944,10,8,2,9,1,0,5,2,2,4,69
32,2013,1939,10,5,6,NA,1,0,1,2,2,4,74
32,2013,1990,7,4,4,8,1,1,6,1,1,2,23
32,2013,1937,5,3,3,9,1,1,1,3,2,NA,76
32,2013,1953,8,5,3,9,7,1,5,2,2,4,60
32,2013,1969,10,5,3,8,1,0,1,1,1,4,44
32,2013,1957,8,5,7,7,1,1,3,2,3,3,56
32,2013,1990,4,4,6,5,1,0,6,2,2,4,23
32,2013,1957,8,1,6,NA,2,1,2,2,4,4,56
32,2013,1970,9,NA,9,NA,1,1,6,2,NA,4,43
32,2013,1987,5,NA,7,NA,1,0,6,1,4,4,26
32,2013,1978,8,5,7,NA,2,1,4,1,NA,4,35
32,2013,1980,9,NA,7,NA,1,0,2,1,4,4,33
32,2013,1950,8,3,7,2,1,1,3,2,3,3,63
32,2013,1978,7,4,8,5,2,1,2,2,2,3,35
32,2013,1973,8,4,8,3,1,0,2,2,3,3,40
32,2013,1976,5,4,8,5,2,1,6,2,2,2,37
32,2013,1981,7,5,7,6,2,0,4,2,2,2,32
32,2013,1959,8,4,3,1,2,1,1,1,1,4,54
32,2013,1959,5,5,9,5,NA,1,3,1,4,4,54
32,2013,1991,7,4,7,8,1,0,6,4,3,4,22
32,2013,1970,8,6,9,3,5,1,1,1,3,4,43
32,2013,1977,8,5,9,6,1,0,2,1,4,4,36
32,2013,1966,10,3,6,3,3,0,1,1,2,4,47
32,2013,1980,8,4,9,2,1,0,4,2,NA,4,33
32,2013,1992,8,NA,6,1,1,0,6,NA,3,4,21
32,2013,1936,9,4,6,9,1,1,5,1,2,4,77
32,2013,1955,8,5,7,3,1,1,5,1,3,4,58
32,2013,1991,8,3,7,NA,1,1,1,2,2,2,22
32,2013,1994,9,4,6,NA,1,1,6,2,2,2,19
32,2013,1929,5,3,7,5,6,0,5,2,1,2,84
32,2013,1948,6,3,3,NA,6,0,4,2,2,2,65
32,2013,1958,6,3,7,4,4,0,1,2,2,2,55
32,2013,1961,9,4,3,NA,1,1,1,3,1,3,52
32,2013,1984,7,4,2,NA,3,0,6,1,4,4,29
32,2013,1955,10,3,3,2,1,0,2,4,4,1,58
32,2013,1924,7,3,2,NA,1,1,5,2,2,4,89
32,2013,1990,8,4,6,NA,3,1,2,2,1,3,23
51,2011,1959,5,6,5,9,6,1,1,1,3,3,52
51,2011,1961,5,5,5,5,3,1,1,2,3,2,50
51,2011,1991,5,5,5,8,5,1,6,2,1,3,20
51,2011,1988,7,5,9,8,1,1,6,1,2,3,23
51,2011,1936,5,3,5,8,2,0,1,1,3,NA,75
51,2011,1938,10,5,9,10,1,1,5,1,3,3,73
51,2011,1976,2,4,4,9,2,0,1,1,3,3,35
51,2011,1937,4,2,4,8,5,1,5,1,NA,NA,74
51,2011,1986,7,4,5,9,3,0,1,1,NA,3,25
51,2011,1929,5,5,5,8,3,0,1,1,2,2,82
51,2011,1978,3,2,6,4,5,0,3,1,3,3,33
51,2011,1989,6,5,7,NA,5,1,1,2,3,4,22
51,2011,1975,5,6,7,3,5,1,1,1,4,4,36
51,2011,1927,NA,1,7,NA,3,1,5,2,1,3,84
51,2011,1973,4,7,7,NA,1,0,3,2,4,3,38
51,2011,1982,5,5,5,2,6,1,6,2,4,4,29
51,2011,1961,3,3,4,3,4,0,1,1,3,4,50
51,2011,1973,5,2,5,6,5,1,1,1,4,NA,38
51,2011,1939,6,5,5,NA,5,1,5,2,4,4,72
51,2011,1932,5,3,4,5,4,0,5,3,2,4,79
51,2011,1988,5,1,9,NA,4,1,1,1,2,4,23
51,2011,1991,10,5,9,NA,1,0,6,1,2,3,20
51,2011,1988,6,2,5,NA,7,1,1,NA,3,3,23
51,2011,1982,4,2,5,NA,5,1,2,NA,NA,NA,29
51,2011,1939,4,3,5,5,4,1,1,NA,NA,NA,72
51,2011,1967,5,2,5,NA,3,1,1,NA,NA,NA,44
51,2011,1958,5,2,5,NA,4,1,1,NA,NA,NA,53
51,2011,1938,5,5,5,7,4,1,1,1,2,4,73
51,2011,1947,5,3,5,NA,5,1,5,NA,NA,NA,64
51,2011,1941,7,7,9,NA,6,1,1,1,2,4,70
51,2011,1980,5,2,4,NA,2,1,4,NA,NA,NA,31
51,2011,1966,8,6,9,NA,1,1,1,1,4,4,45
51,2011,1954,4,8,9,NA,5,1,1,NA,NA,NA,57
51,2011,1938,5,5,5,NA,6,1,5,NA,NA,NA,73
51,2011,1985,5,4,5,NA,4,0,1,NA,NA,NA,26
51,2011,1993,7,7,9,3,5,0,6,2,1,3,18
51,2011,1928,3,3,9,10,4,0,5,1,3,4,83
51,2011,1956,3,1,5,5,1,1,6,NA,NA,NA,55
51,2011,1985,7,2,5,3,3,1,2,NA,3,NA,26
51,2011,1990,10,7,5,NA,4,0,6,NA,NA,NA,21
51,2011,1976,7,3,5,8,4,1,2,1,3,3,35
51,2011,1965,1,5,7,6,5,1,1,1,NA,NA,46
51,2011,1948,8,5,7,NA,4,1,1,1,3,3,63
51,2011,1980,5,6,5,5,5,1,6,1,3,3,31
51,2011,1960,8,6,5,8,5,0,1,1,2,2,51
51,2011,1947,1,1,9,NA,2,0,1,1,3,3,64
51,2011,1959,9,6,5,NA,5,1,1,1,3,3,52
51,2011,1969,1,1,5,10,4,1,4,1,2,3,42
51,2011,1956,5,6,9,NA,4,0,1,1,4,4,55
51,2011,1953,4,1,5,NA,5,1,5,NA,NA,NA,58
51,2011,1943,5,1,5,NA,6,1,5,1,1,4,68
51,2011,1939,1,3,5,NA,6,1,5,1,4,4,72
51,2011,1980,7,7,5,5,4,1,1,2,2,2,31
51,2011,1978,NA,4,8,NA,7,1,1,1,2,3,33
51,2011,1959,10,1,9,NA,3,1,4,1,4,4,52
51,2011,1971,7,5,7,4,1,1,1,2,NA,2,40
51,2011,1962,5,1,7,1,3,1,5,3,2,3,49
51,2011,1953,10,2,6,7,6,1,5,2,3,4,58
51,2011,1953,7,1,9,7,6,1,1,1,3,3,58
51,2011,1957,3,4,5,5,4,1,1,NA,2,2,54
51,2011,1945,6,6,9,NA,1,0,1,1,1,4,66
51,2011,1976,5,5,9,5,3,0,1,3,1,4,35
51,2011,1949,5,6,5,5,4,1,5,1,2,3,62
51,2011,1940,2,3,7,5,5,1,5,NA,2,2,71
51,2011,1938,5,5,2,5,4,1,5,NA,2,1,73
51,2011,1981,4,7,7,3,4,1,1,1,2,1,30
51,2011,1973,5,5,9,5,4,0,1,3,2,4,38
51,2011,1977,2,3,5,NA,7,0,1,NA,NA,NA,34
51,2011,1951,5,2,9,NA,4,1,6,NA,NA,NA,60
51,2011,1961,6,1,9,2,4,0,1,1,3,4,50
51,2011,1974,8,5,7,NA,4,1,1,NA,NA,NA,37
51,2011,1932,3,4,3,NA,2,1,5,NA,NA,NA,79
51,2011,1935,3,4,6,NA,4,1,5,2,NA,NA,76
51,2011,1991,8,5,6,NA,4,1,1,2,NA,NA,20
51,2011,1968,7,4,7,7,5,1,1,2,2,4,43
51,2011,1951,1,3,9,7,4,1,5,4,1,4,60
51,2011,1959,3,4,9,1,4,0,1,1,4,4,52
51,2011,1972,8,5,7,5,4,0,1,2,4,2,39
51,2011,1932,5,3,2,NA,1,1,1,2,NA,4,79
51,2011,1954,5,5,7,NA,4,1,1,2,4,4,57
51,2011,1983,8,5,7,8,6,1,1,3,1,3,28
51,2011,1989,8,5,9,7,5,1,6,1,1,4,22
51,2011,1961,5,1,4,7,4,1,1,1,1,3,50
51,2011,1976,1,2,5,8,6,1,3,2,1,2,35
51,2011,1985,7,1,9,7,5,0,1,2,1,2,26
51,2011,1992,7,3,7,7,6,0,6,2,2,NA,19
51,2011,1985,8,5,4,7,5,0,1,1,1,2,26
51,2011,1965,9,5,9,7,5,1,1,2,1,3,46
51,2011,1957,1,2,7,7,4,0,1,2,1,3,54
51,2011,1981,2,1,5,8,5,0,1,NA,2,NA,30
51,2011,1971,6,2,7,8,4,0,1,1,1,2,40
51,2011,1953,1,1,6,NA,4,1,1,2,2,2,58
51,2011,1937,1,1,5,10,1,1,5,2,1,1,74
51,2011,1953,2,1,7,5,2,0,1,2,3,2,58
51,2011,1990,6,5,9,NA,4,0,6,NA,1,2,21
51,2011,1929,5,2,5,NA,4,0,1,1,1,2,82
51,2011,1952,6,1,7,NA,5,1,1,2,2,2,59
51,2011,1973,5,5,4,NA,4,1,1,2,4,2,38
51,2011,1939,1,1,5,NA,2,1,6,2,1,2,72
51,2011,1963,8,5,7,NA,5,1,1,2,1,3,48
51,2011,1972,5,4,5,NA,4,1,1,2,2,2,39
51,2011,1935,6,2,9,NA,1,1,6,1,2,NA,76
51,2011,1937,2,3,9,2,NA,1,1,1,1,4,74
51,2011,1966,7,4,5,5,5,0,1,1,3,NA,45
51,2011,1957,2,3,9,6,5,0,1,1,1,2,54
51,2011,1938,5,4,9,NA,1,0,5,1,4,2,73
51,2011,1968,7,4,7,5,5,0,1,1,4,2,43
51,2011,1954,5,3,7,7,4,1,1,1,3,2,57
51,2011,1984,7,8,9,5,4,1,1,1,2,4,27
51,2011,1986,5,5,7,5,5,1,1,1,3,4,25
51,2011,1949,4,4,5,8,4,1,6,1,3,4,62
51,2011,1965,2,3,5,5,4,0,1,1,1,2,46
51,2011,1993,8,3,7,4,1,0,6,NA,NA,NA,18
51,2011,1967,6,6,9,NA,4,1,2,3,3,3,44
51,2011,1991,6,7,9,NA,4,1,6,2,2,2,20
51,2011,1986,10,7,9,NA,4,1,6,2,2,1,25
51,2011,1953,5,4,7,7,5,0,1,2,1,3,58
51,2011,1948,1,2,7,6,2,0,1,2,4,1,63
51,2011,1940,4,2,3,2,3,1,5,1,3,3,71
51,2011,1936,10,6,5,9,1,1,5,1,1,3,75
51,2011,1966,5,6,8,8,4,0,1,1,2,3,45
51,2011,1955,1,NA,9,NA,1,1,6,1,2,3,56
51,2011,1946,4,4,5,5,5,1,1,1,2,3,65
51,2011,1966,4,4,4,7,NA,0,1,2,2,3,45
51,2011,1975,6,3,4,5,5,1,4,2,2,2,36
51,2011,1972,5,5,4,NA,4,0,1,1,2,2,39
51,2011,1953,5,4,7,2,4,1,1,2,2,3,58
51,2011,1962,3,3,4,5,3,1,1,2,2,3,49
51,2011,1961,1,3,5,NA,5,1,1,2,2,3,50
51,2011,1969,5,5,7,5,3,1,5,2,2,3,42
51,2011,1954,7,6,9,5,5,1,6,2,2,3,57
51,2011,1958,4,5,7,5,5,1,4,1,1,2,53
51,2011,1930,5,5,2,NA,1,1,5,2,2,2,81
51,2011,1982,5,4,7,5,5,0,1,1,3,2,29
51,2011,1971,1,4,5,NA,7,1,1,1,2,3,40
51,2011,1984,5,4,6,NA,3,1,1,2,4,4,27
51,2011,1947,4,4,9,5,1,0,1,1,2,1,64
51,2011,1943,6,4,4,NA,4,1,1,2,2,2,68
51,2011,1937,5,4,7,9,1,1,5,2,4,2,74
51,2011,1976,6,3,4,5,5,1,1,1,4,1,35
51,2011,1958,10,10,5,10,1,1,1,1,2,4,53
51,2011,1950,7,4,9,NA,5,0,1,1,NA,NA,61
51,2011,1960,4,5,9,1,4,1,1,2,3,3,51
51,2011,1938,5,5,9,5,1,0,1,1,2,4,73
51,2011,1960,1,3,5,1,4,1,1,1,2,4,51
51,2011,1930,10,5,6,NA,1,1,1,NA,NA,NA,81
51,2011,1958,5,5,9,10,4,1,1,1,2,4,53
51,2011,1987,4,5,7,NA,4,0,6,2,3,3,24
51,2011,1967,5,5,5,3,1,0,1,2,4,4,44
51,2011,1968,5,5,5,8,5,0,1,2,3,3,43
51,2011,1956,8,4,5,NA,4,0,1,2,3,3,55
51,2011,1961,7,5,5,2,2,1,5,2,4,4,50
51,2011,1927,8,4,3,NA,1,1,5,NA,NA,NA,84
51,2011,1979,1,5,7,NA,6,0,1,2,NA,NA,32
51,2011,1956,5,5,9,5,6,1,1,1,4,2,55
51,2011,1948,2,4,6,NA,3,1,5,1,2,NA,63
51,2011,1970,5,4,7,NA,5,1,1,2,2,3,41
51,2011,1952,5,5,5,NA,3,0,1,2,1,4,59
51,2011,1987,5,4,9,NA,5,1,1,1,2,2,24
51,2011,1950,4,5,7,NA,5,0,1,1,1,4,61
51,2011,1978,5,3,9,7,1,0,1,2,1,4,33
51,2011,1946,1,2,9,7,1,0,1,1,1,4,65
51,2011,1976,8,5,9,6,1,0,1,2,1,3,35
51,2011,1959,3,2,7,NA,1,0,1,1,NA,NA,52
51,2011,1988,3,5,7,NA,1,0,1,1,1,3,23
51,2011,1934,3,2,3,NA,1,1,1,NA,NA,NA,77
51,2011,1967,5,3,5,NA,1,0,1,NA,NA,NA,44
51,2011,1936,1,1,3,NA,1,1,5,NA,1,NA,75
51,2011,1937,8,3,3,5,1,0,1,1,1,4,74
51,2011,1954,5,1,7,NA,1,1,5,1,1,4,57
51,2011,1977,4,4,7,NA,1,0,1,2,1,4,34
51,2011,1968,8,3,5,NA,1,0,1,NA,1,NA,43
51,2011,1939,8,2,7,NA,4,0,1,2,1,3,72
51,2011,1950,7,3,9,7,1,1,1,1,1,4,61
51,2011,1975,10,2,7,NA,2,0,1,1,1,NA,36
51,2011,1947,3,1,5,NA,3,1,3,1,1,4,64
51,2011,1967,5,1,5,NA,7,1,3,1,NA,NA,44
51,2011,1957,10,2,5,NA,1,1,1,1,1,3,54
51,2011,1951,3,3,7,NA,1,0,1,2,1,4,60
51,2011,1977,6,3,5,NA,1,1,1,2,1,4,34
51,2011,1969,6,3,7,NA,7,1,1,NA,NA,NA,42
51,2011,1986,8,5,7,NA,4,1,1,NA,NA,NA,25
51,2011,1986,5,3,6,NA,3,1,1,2,3,3,25
51,2011,1990,10,6,6,NA,4,1,1,2,NA,4,21
51,2011,1988,2,3,6,NA,5,1,1,NA,NA,2,23
51,2011,1960,10,6,7,NA,2,0,1,NA,4,4,51
51,2011,1943,1,2,6,NA,4,1,5,2,3,4,68
51,2011,1968,6,5,9,NA,3,0,1,1,4,4,43
51,2011,1959,5,4,9,NA,3,0,1,1,2,4,52
51,2011,1993,10,8,6,NA,4,0,6,2,3,1,18
51,2011,1966,10,5,7,NA,4,1,1,1,NA,2,45
51,2011,1975,9,5,7,10,1,0,1,1,3,3,36
51,2011,1964,1,3,7,5,4,1,5,1,2,3,47
51,2011,1947,1,2,2,NA,4,1,3,1,3,3,64
51,2011,1965,7,8,9,5,5,1,1,2,2,4,46
51,2011,1987,5,1,7,8,3,1,1,3,4,2,24
51,2011,1946,5,5,6,NA,NA,1,5,2,NA,3,65
51,2011,1972,3,1,6,NA,5,0,1,NA,NA,NA,39
51,2011,1927,6,3,6,NA,1,0,5,2,3,4,84
51,2011,1976,2,4,3,6,3,0,1,3,3,4,35
51,2011,1956,1,1,5,NA,5,0,1,1,1,1,55
51,2011,1951,1,1,7,NA,1,0,1,NA,1,NA,60
51,2011,1938,10,NA,7,NA,6,1,5,1,3,NA,73
51,2011,1990,5,5,7,NA,4,0,6,NA,NA,NA,21
51,2011,1989,10,4,7,NA,7,1,6,2,2,4,22
51,2011,1937,1,1,7,NA,5,1,5,4,1,4,74
51,2011,1946,5,5,6,NA,5,1,1,4,1,4,65
51,2011,1947,5,2,7,NA,4,1,5,1,3,3,64
51,2011,1987,8,4,6,NA,2,1,1,1,2,1,24
51,2011,1951,5,4,9,6,6,0,1,2,1,3,60
51,2011,1986,1,5,8,NA,5,1,1,2,1,4,25
51,2011,1962,5,3,5,NA,1,1,1,2,2,3,49
51,2011,1969,5,5,5,NA,2,0,1,2,3,4,42
51,2011,1968,5,1,7,NA,1,1,1,NA,NA,NA,43
51,2011,1976,4,4,5,NA,3,1,1,2,3,3,35
51,2011,1982,5,5,7,7,4,1,1,2,4,4,29
51,2011,1989,NA,NA,5,NA,1,1,1,NA,NA,NA,22
51,2011,1939,2,1,7,NA,5,1,5,2,1,4,72
51,2011,1975,1,4,9,NA,6,0,1,2,3,4,36
51,2011,1969,5,3,5,NA,1,0,1,1,4,4,42
51,2011,1936,8,4,7,NA,6,1,5,2,2,2,75
51,2011,1982,5,5,9,NA,5,0,1,2,2,2,29
51,2011,1993,9,3,4,NA,5,1,6,1,1,1,18
51,2011,1983,3,2,7,NA,7,1,1,2,2,1,28
51,2011,1958,5,3,5,8,4,1,1,2,2,2,53
51,2011,1953,2,4,4,8,4,0,1,3,3,2,58
51,2011,1985,7,2,9,NA,4,0,6,1,2,1,26
51,2011,1965,4,4,7,7,4,1,1,1,2,1,46
51,2011,1955,6,3,9,NA,4,1,1,1,1,1,56
51,2011,1991,7,3,7,4,4,1,1,NA,NA,NA,20
51,2011,1972,4,4,7,5,5,0,1,NA,NA,NA,39
