id,neighborhood,host_since,superhost,host_acceptance_rate,host_total_listings,room_type,accommodates,bathrooms,bedrooms,beds,price,min_nights,total_reviews,avg_rating
4,Union Station,5/2/2010,F,,4,Entire home/apt,4,1 bath,1,3,645,31,15,4.77
6,Shaw,10/31/2009,F,0.91,8,Entire home/apt,4,1 bath,2,3,80,31,196,4.35
9,Dupont Circle,6/20/2011,F,0,1,Entire home/apt,2,1 bath,1,1,135,31,31,4.83
11,Shaw,10/31/2009,F,0.91,8,Entire home/apt,4,1 bath,2,2,80,31,188,4.3
14,Shaw,12/14/2011,T,0.86,1,Entire home/apt,2,1 bath,1,1,185,2,164,4.84
15,Dupont Circle,12/22/2011,F,1,1,Entire home/apt,4,1 bath,1,3,149,3,70,4.89
16,Dupont Circle,7/1/2011,F,0.46,12,Entire home/apt,4,1 bath,2,3,198,5,19,4.56
17,Union Station,1/25/2012,F,,6,Entire home/apt,3,2 baths,2,2,129,90,1,4
19,Capitol Hill,9/1/2011,T,0.73,4,Entire home/apt,3,1 bath,1,1,184,2,152,4.78
20,Capitol Hill,3/12/2012,T,0.98,3,Entire home/apt,4,1 bath,1,2,200,3,268,4.79
21,Capitol Hill,3/30/2012,T,0.91,7,Entire home/apt,2,1 bath,,1,153,2,578,4.88
22,Capitol Hill,9/21/2009,T,0.96,2,Entire home/apt,5,2 baths,2,3,135,3,374,4.91
23,Union Station,4/29/2012,T,1,1,Entire home/apt,2,1 bath,1,1,100,2,917,4.88
24,Capitol Hill,6/8/2012,F,0.82,3,Entire home/apt,4,1 bath,1,2,130,3,253,4.86
25,Capitol Hill,6/17/2012,F,0.67,2,Entire home/apt,2,1 bath,1,1,145,31,31,4.9
27,Dupont Circle,6/28/2012,F,1,3,Entire home/apt,2,1 bath,,1,120,1,113,4.76
33,Union Station,11/12/2011,T,0.98,3,Entire home/apt,2,1 bath,1,1,125,2,723,4.87
35,Dupont Circle,11/22/2012,F,,5,Entire home/apt,2,1 bath,1,1,140,180,24,4.91
36,Shaw,10/31/2009,F,0.91,8,Entire home/apt,2,1 bath,1,1,75,31,164,4.22
39,Capitol Hill,1/5/2013,F,,1,Entire home/apt,3,1 bath,1,1,120,31,18,4.83
43,Shaw,11/29/2012,F,0.95,10,Entire home/apt,10,2.5 baths,4,5,564,3,229,4.62
44,Foggy Bottom,1/21/2013,T,0.67,3,Entire home/apt,5,2 baths,3,3,165,31,168,4.91
45,Foggy Bottom,1/21/2013,T,0.67,3,Entire home/apt,5,2 baths,3,2,180,31,128,4.91
47,Dupont Circle,1/27/2012,T,1,7,Entire home/apt,4,2 baths,3,3,195,31,94,4.83
48,Union Station,11/29/2012,F,0.95,10,Entire home/apt,9,4 baths,4,5,500,31,56,4.44
49,Shaw,4/4/2012,T,1,1,Entire home/apt,4,1 bath,,1,168,2,435,4.94
50,Capitol Hill,11/8/2012,F,0.6,8,Entire home/apt,6,2 baths,3,3,175,31,10,4.2
53,Union Station,4/21/2013,T,0.99,2,Entire home/apt,8,2 baths,2,5,197,2,268,4.75
54,Dupont Circle,2/5/2019,F,,6,Entire home/apt,3,1 bath,2,2,160,28,45,4.42
59,Union Station,7/28/2013,F,0.87,4,Entire home/apt,8,3.5 baths,4,5,297,2,75,0
61,Dupont Circle,8/23/2013,T,0.95,5,Entire home/apt,2,1 bath,1,1,171,30,134,4.94
62,Union Station,9/2/2013,F,1,14,Entire home/apt,4,1 bath,1,2,116,2,350,4.77
63,Shaw,9/5/2013,T,1,1,Entire home/apt,4,1 bath,1,2,150,2,433,4.92
65,Union Station,9/14/2013,T,1,1,Entire home/apt,2,1 bath,,1,107,2,268,4.91
67,Union Station,10/3/2013,F,1,2,NA,6,2.5 baths,3,3,225,3,3,0
72,Shaw,7/24/2012,F,0.25,1,Entire home/apt,2,1 bath,1,1,132,31,23,4.73
73,Union Station,10/21/2013,T,1,1,Private room,3,1 private bath,2,2,150,2,125,4.92
78,Union Station,9/23/2013,T,0.99,4,Entire home/apt,4,1 bath,2,2,203,2,191,4.91
80,Capitol Hill,11/27/2013,T,1,30,Entire home/apt,4,1 bath,2,2,306,31,26,4.85
81,Capitol Hill,11/27/2013,T,1,30,Entire home/apt,4,1 bath,1,2,270,31,25,4.88
82,Foggy Bottom,12/17/2013,F,,1,Entire home/apt,4,1 bath,,2,93,31,35,4.18
83,Union Station,4/21/2013,T,0.99,2,Entire home/apt,5,2.5 baths,2,3,166,2,151,4.85
87,Georgetown,1/18/2014,F,,2,Entire home/apt,4,1.5 baths,2,2,195,31,97,4.9
91,Dupont Circle,5/18/2009,F,0.99,164,Entire home/apt,4,1 bath,1,1,120,31,93,4.65
92,Capitol Hill,1/25/2014,T,1,3,Entire home/apt,4,1 bath,1,2,155,3,345,4.87
94,Georgetown,1/30/2014,F,0.82,3,Entire home/apt,5,1 bath,1,3,185,3,130,4.73
97,Dupont Circle,2/5/2014,F,1,12,Entire home/apt,2,1 bath,,1,165,31,410,4.57
98,Capitol Hill,2/8/2014,T,1,1,Entire home/apt,4,1 bath,1,3,200,3,346,4.89
101,Capitol Hill,11/27/2013,T,1,30,Entire home/apt,4,1 bath,,2,206,31,70,0
104,Shaw,10/31/2013,F,1,2,Entire home/apt,6,2.5 baths,3,3,497,31,176,4.94
108,Georgetown,6/6/2012,F,0.49,2,NA,6,1.5 baths,2,2,244,4,64,4.78
109,Capitol Hill,8/29/2013,T,0.96,2,Entire home/apt,4,1 bath,1,1,198,1,127,4.7
110,Dupont Circle,3/5/2012,F,1,23,Entire home/apt,4,1 bath,1,2,170,31,392,4.72
113,Capitol Hill,3/22/2014,T,0.79,4,Entire home/apt,4,1.5 baths,2,2,215,4,15,4.73
118,Shaw,5/3/2014,F,0.98,1,Entire home/apt,4,1 bath,1,2,168,3,272,4.71
120,Union Station,5/31/2014,F,1,1,Entire home/apt,2,1 bath,1,1,146,2,91,4.96
121,Union Station,6/13/2014,T,0.97,4,Entire home/apt,4,1 bath,1,2,150,2,557,4.9
122,Union Station,11/29/2013,F,0.68,3,Entire home/apt,3,1 bath,,2,109,7,36,4.74
123,Shaw,4/18/2014,F,0.97,1,Entire home/apt,2,1 bath,1,1,152,3,147,4.77
124,Capitol Hill,7/18/2014,T,1,1,Entire home/apt,4,1 bath,1,2,119,3,167,0
127,Georgetown,7/20/2014,T,0.95,1,Entire home/apt,4,1 bath,,2,140,2,272,4.85
129,Union Station,11/29/2012,F,0.95,10,Entire home/apt,4,1 bath,1,3,120,31,60,4.6
130,Capitol Hill,12/16/2010,T,0.97,2,Entire home/apt,2,1 bath,1,1,164,31,104,4.93
133,Dupont Circle,8/23/2013,T,0.95,5,Entire home/apt,2,1 bath,1,1,145,14,176,4.93
134,Shaw,5/18/2009,F,0.99,164,Entire home/apt,5,1 bath,1,3,110,31,93,4.72
135,Dupont Circle,8/18/2014,T,1,3,Entire home/apt,2,1 bath,1,1,126,60,53,4.87
137,Georgetown,8/30/2014,T,0.78,2,Entire home/apt,2,1 bath,1,1,250,3,91,4.79
140,Capitol Hill,9/7/2014,T,1,2,Entire home/apt,5,1.5 baths,2,2,225,3,448,4.9
141,Dupont Circle,9/9/2014,T,0.92,2,Entire home/apt,2,1 bath,1,1,110,3,384,4.9
147,Dupont Circle,1/15/2011,F,1,4,Entire home/apt,3,1 bath,1,2,140,3,505,4.74
149,Georgetown,10/12/2014,F,0.63,1,Entire home/apt,3,1 bath,1,2,145,3,193,4.81
151,Dupont Circle,3/12/2012,F,,2,Entire home/apt,3,1 bath,1,1,99,31,44,4.88
155,Georgetown,4/8/2013,F,0.67,32,Entire home/apt,6,2 baths,3,3,854,31,1,5
158,Georgetown,1/7/2014,F,,1,Entire home/apt,6,2 baths,2,2,180,60,1,5
160,Union Station,10/19/2014,T,0.97,7,Entire home/apt,4,1 bath,1,2,198,1,842,4.67
161,Union Station,3/30/2013,T,1,5,Entire home/apt,4,1 bath,1,2,165,2,356,4.95
162,Union Station,11/13/2014,T,0.95,1,Entire home/apt,2,1 bath,1,1,107,4,53,4.87
163,Capitol Hill,11/27/2013,T,1,30,Entire home/apt,4,1 bath,1,2,140,31,65,4.77
164,Capitol Hill,11/27/2013,T,1,30,Entire home/apt,4,1 bath,1,2,224,31,31,4.97
166,Union Station,6/24/2014,T,1,3,Entire home/apt,5,1 bath,1,3,182,1,233,4.74
167,Dupont Circle,8/18/2014,T,1,3,Entire home/apt,2,1 bath,,1,127,31,48,4.91
169,Capitol Hill,11/21/2014,F,0,2,Entire home/apt,2,1 bath,1,1,180,31,15,4.5
170,Capitol Hill,11/22/2014,T,1,1,Entire home/apt,4,1 bath,2,2,199,3,247,0
172,Capitol Hill,9/19/2012,T,0.99,1,Entire home/apt,2,1 bath,1,1,128,2,546,4.92
173,Capitol Hill,12/16/2014,T,1,3,Entire home/apt,4,1 bath,1,2,275,31,7,5
176,Union Station,3/1/2014,T,1,2,Entire home/apt,2,1 bath,1,1,110,31,422,4.91
178,Georgetown,5/18/2009,F,0.99,164,NA,8,3.5 baths,4,5,333,31,7,4.86
179,Foggy Bottom,1/1/2015,T,1,1,Entire home/apt,2,1 bath,1,1,67,31,26,4.88
181,Capitol Hill,12/16/2014,T,1,3,Entire home/apt,4,1 bath,1,2,240,31,32,4.94
182,Foggy Bottom,4/20/2014,F,,1,Entire home/apt,1,1 bath,1,2,120,180,43,4.71
184,Capitol Hill,12/16/2014,T,1,3,Entire home/apt,6,1 bath,2,3,295,31,37,4.92
185,Union Station,1/11/2015,T,1,2,Entire home/apt,5,2 baths,2,2,261,2,66,4.89
186,Union Station,1/11/2015,T,1,2,Entire home/apt,3,1 bath,1,1,164,2,93,4.88
188,Georgetown,10/21/2014,T,1,9,Entire home/apt,2,1 bath,1,1,200,31,459,4.85
190,Dupont Circle,1/27/2012,T,1,7,Entire home/apt,2,1.5 baths,1,1,195,31,123,4.85
192,Union Station,10/7/2014,T,1,3,Entire home/apt,2,1 bath,,1,91,2,533,4.86
194,Georgetown,10/21/2014,T,1,9,Entire home/apt,2,1 bath,2,1,192,1,420,4.88
196,Shaw,11/27/2013,T,1,2,Entire home/apt,2,1 bath,1,1,175,2,38,4.94
197,Georgetown,2/10/2015,F,0.98,2,Entire home/apt,4,1 bath,1,2,148,2,194,4.87
198,Georgetown,2/16/2015,F,0,2,Entire home/apt,3,1 bath,1,2,125,31,53,4.47
199,Shaw,12/29/2014,T,0.98,1,Entire home/apt,4,1 bath,,2,123,3,247,4.85
200,Foggy Bottom,3/5/2015,T,0.73,6,Entire home/apt,3,1 bath,,2,90,31,377,4.94
203,Union Station,3/14/2015,F,,3,Entire home/apt,2,1 bath,1,2,175,31,35,4.97
204,Shaw,11/20/2013,T,1,3,Entire home/apt,4,1 bath,1,1,155,2,618,4.92
206,Capitol Hill,3/27/2015,F,1,3,Entire home/apt,4,1 bath,2,2,150,31,236,4.85
208,Union Station,9/23/2013,T,0.99,4,Entire home/apt,6,2.5 baths,3,3,531,2,89,4.96
210,Union Station,6/24/2014,T,1,3,Entire home/apt,4,1 bath,1,3,180,1,262,4.85
211,Georgetown,4/5/2015,T,1,1,Entire home/apt,2,1 bath,1,1,196,2,114,4.98
215,Capitol Hill,4/19/2015,F,0.33,1,Entire home/apt,14,4.5 baths,4,6,395,7,13,4.92
221,Capitol Hill,7/28/2013,F,0.5,1,Entire home/apt,2,1.5 baths,1,1,115,31,134,5
223,Capitol Hill,10/22/2013,T,0.96,1,Entire home/apt,6,2.5 baths,3,3,364,3,95,4.93
226,Shaw,11/27/2013,T,1,2,Entire home/apt,6,3.5 baths,3,3,611,3,26,5
228,Georgetown,5/14/2012,T,0.99,3,Entire home/apt,3,1 bath,1,2,80,2,187,4.87
229,Capitol Hill,5/22/2015,T,0.86,3,Entire home/apt,10,3.5 baths,3,4,340,2,49,4.92
230,Capitol Hill,5/18/2009,F,0.99,164,Entire home/apt,2,1 bath,1,2,10,1,40,4.9
231,Shaw,1/13/2013,F,,1,Entire home/apt,3,1 bath,1,1,130,31,1,5
232,Georgetown,1/13/2015,F,0,1,Entire home/apt,2,1 bath,,1,125,31,1,4
233,Capitol Hill,9/25/2014,F,,1,Entire home/apt,1,1 bath,1,1,500,31,1,4
234,Union Station,11/21/2014,F,0.93,2,Entire home/apt,6,2.5 baths,3,4,256,2,160,4.83
235,Capitol Hill,6/14/2015,T,1,2,Entire home/apt,3,1 bath,,1,142,3,366,4.87
236,Capitol Hill,6/14/2015,F,0.93,1,Entire home/apt,2,1 bath,1,1,157,1,151,4.64
237,Shaw,1/1/2015,T,0.97,3,Entire home/apt,8,4.5 baths,5,5,518,1,453,4.89
238,Shaw,1/1/2015,T,0.97,3,Entire home/apt,8,1 bath,2,2,199,1,635,4.84
243,Capitol Hill,3/27/2015,F,1,3,Entire home/apt,5,1 bath,,3,56,31,64,4.72
244,Capitol Hill,9/17/2014,F,1,3,Entire home/apt,6,1 bath,1,3,191,2,462,4.5
245,Capitol Hill,7/6/2015,F,,1,Entire home/apt,4,1 bath,2,2,159,31,95,4.53
247,Union Station,3/31/2014,T,0.99,9,Entire home/apt,4,1 bath,1,1,179,2,233,4.76
250,Dupont Circle,6/5/2013,F,0.8,1,Entire home/apt,3,1 bath,1,1,200,31,71,4.96
251,Dupont Circle,3/5/2015,T,0.73,6,Entire home/apt,6,1 bath,2,5,130,31,381,4.93
252,Dupont Circle,2/19/2015,F,1,16,Entire home/apt,3,1 bath,,2,64,91,39,4.53
253,Dupont Circle,2/19/2015,F,1,16,Entire home/apt,4,1 bath,1,1,87,91,21,4.86
255,Georgetown,5/7/2015,T,1,1,Entire home/apt,1,1 bath,1,1,100,28,59,4.86
256,Shaw,8/2/2015,F,0.78,1,Entire home/apt,2,1.5 baths,1,1,224,31,119,4.92
259,Dupont Circle,8/10/2015,T,1,7,Entire home/apt,2,1 bath,1,1,133,31,202,4.79
260,Georgetown,8/10/2015,T,1,7,Entire home/apt,2,1 bath,,1,135,31,253,4.76
261,Capitol Hill,11/27/2013,T,1,30,Entire home/apt,2,1 bath,1,2,178,31,53,4.89
264,Foggy Bottom,3/5/2015,T,0.73,6,Entire home/apt,6,1 bath,3,6,130,31,370,4.91
266,Foggy Bottom,10/25/2013,F,0.5,4,Entire home/apt,2,1 bath,1,1,82,31,54,4.91
267,Foggy Bottom,6/15/2014,T,0.93,3,Entire home/apt,2,1 bath,1,2,157,31,3,4.67
268,Dupont Circle,11/27/2013,T,1,30,Entire home/apt,2,1 bath,1,1,160,31,27,4.7
269,Union Station,10/5/2014,T,1,1,Entire home/apt,6,1 bath,2,2,209,3,143,4.86
272,Foggy Bottom,9/9/2015,F,,1,Entire home/apt,2,1 bath,1,1,112,59,168,4.92
275,Dupont Circle,4/15/2018,F,,1,Entire home/apt,2,1 bath,1,1,153,2,338,4.77
278,Shaw,10/8/2013,T,1,4,Entire home/apt,6,2 baths,2,2,128,31,109,4.81
282,Foggy Bottom,6/29/2015,T,1,4,Entire home/apt,8,2.5 baths,4,5,539,3,163,4.95
284,Georgetown,9/17/2015,F,,2,Entire home/apt,8,2 baths,4,4,90,31,10,4.89
285,Union Station,7/12/2013,T,1,4,Entire home/apt,2,1 bath,1,2,129,2,246,4.93
287,Georgetown,8/10/2015,T,1,7,Entire home/apt,2,1 bath,,1,135,31,194,4.82
288,Georgetown,8/10/2015,T,1,7,Entire home/apt,2,1 bath,,1,140,31,228,4.82
289,Georgetown,8/10/2015,T,1,7,Entire home/apt,2,1 bath,,1,148,31,236,4.76
290,Dupont Circle,8/10/2015,T,1,7,Entire home/apt,2,1 bath,1,1,133,3,99,4.8
291,Dupont Circle,8/10/2015,T,1,7,Entire home/apt,2,1 bath,1,1,138,3,177,4.85
293,Union Station,10/9/2015,F,,1,Entire home/apt,3,1 bath,,2,69,182,278,4.75
294,Union Station,10/28/2013,F,,1,Entire home/apt,6,2.5 baths,2,2,200,31,6,5
295,Union Station,10/11/2015,F,1,5,NA,2,1.5 shared baths,,1,108,2,94,4.96
296,Georgetown,5/18/2009,F,0.99,164,Entire home/apt,5,2 baths,3,5,188,31,64,4.62
297,Union Station,10/15/2015,T,0.98,284,Entire home/apt,6,1 bath,2,4,249,2,242,4.81
298,Union Station,10/15/2015,T,0.98,284,Entire home/apt,6,1 bath,2,3,219,2,245,4.87
299,Union Station,10/15/2015,T,0.98,284,Entire home/apt,6,1 bath,2,3,486,3,214,4.94
301,Shaw,8/3/2010,F,0.81,1,Entire home/apt,2,1 bath,1,1,125,3,112,4.87
302,Capitol Hill,10/25/2015,T,0.98,2,Entire home/apt,2,1 bath,1,1,148,1,206,4.97
303,Capitol Hill,6/8/2012,F,0.82,3,Entire home/apt,6,2 baths,3,2,388,31,92,4.87
305,Capitol Hill,4/11/2013,T,0.99,1,Entire home/apt,6,1 bath,2,3,209,1,559,4.76
306,Union Station,9/23/2013,T,0.99,4,Entire home/apt,10,3.5 baths,5,5,475,4,147,4.95
307,Dupont Circle,7/3/2013,T,0.99,2,Entire home/apt,3,1.5 baths,1,1,298,2,254,4.92
308,Capitol Hill,11/1/2015,F,0.94,1,Entire home/apt,4,1 bath,1,3,190,4,131,4.91
309,Union Station,5/18/2015,F,1,1,Entire home/apt,4,1 bath,1,2,109,2,181,4.74
310,Capitol Hill,3/22/2014,T,0.79,4,Entire home/apt,5,1 bath,1,3,145,14,135,4.86
311,Georgetown,1/23/2014,F,0.97,8,Entire home/apt,5,1 bath,2,6,85,31,104,4.6
312,Union Station,11/27/2013,T,1,30,Entire home/apt,4,1 bath,2,2,270,31,69,4.77
313,Dupont Circle,10/15/2015,T,0.98,284,Entire home/apt,4,2 baths,2,2,210,2,185,4.84
315,Foggy Bottom,7/5/2015,F,0.2,9,Entire home/apt,4,1 bath,1,2,145,31,37,4.7
317,Capitol Hill,3/30/2014,T,0.8,1,Entire home/apt,2,1 bath,1,1,90,31,21,4.95
320,Capitol Hill,10/19/2013,F,,4,Entire home/apt,4,1 bath,2,1,160,31,97,4.84
321,Capitol Hill,5/18/2015,F,1,1,Entire home/apt,2,1 bath,1,1,141,1,6,4.83
324,Capitol Hill,1/8/2013,F,,1,Entire home/apt,4,1.5 baths,2,2,310,31,1,5
325,Foggy Bottom,12/3/2015,F,,1,Entire home/apt,3,1 bath,1,1,85,31,2,0
326,Union Station,10/7/2014,T,1,3,Entire home/apt,2,1 bath,,1,100,2,479,4.9
327,Foggy Bottom,6/9/2015,F,,1,Entire home/apt,2,1 bath,1,1,70,31,2,4
330,Georgetown,2/10/2015,F,0.98,2,Entire home/apt,4,1 bath,1,2,151,2,242,4.96
336,Capitol Hill,9/21/2015,F,,2,Entire home/apt,3,1 bath,,2,80,31,79,4.89
337,Shaw,12/25/2014,F,1,3,Entire home/apt,6,2.5 baths,2,2,309,2,300,4.75
339,Shaw,9/4/2012,F,0.78,6,Entire home/apt,4,1 bath,1,2,120,600,136,4.9
341,Dupont Circle,8/1/2015,F,,5,Entire home/apt,2,1 bath,,1,95,31,51,4.96
346,Union Station,1/7/2016,F,0.33,2,Entire home/apt,3,1 bath,1,2,155,31,13,4.92
348,Capitol Hill,7/19/2014,T,1,9,Entire home/apt,4,1 bath,1,2,209,1,490,4.96
349,Union Station,1/12/2016,T,1,1,Entire home/apt,4,1 bath,1,2,129,3,261,4.97
350,Capitol Hill,1/6/2016,T,1,18,Entire home/apt,2,1 bath,,1,112,31,55,4.96
351,Capitol Hill,1/6/2016,T,1,18,NA,4,1 bath,1,2,298,31,59,4.78
352,Capitol Hill,1/6/2016,T,1,18,Entire home/apt,4,1 bath,1,2,214,2,74,4.86
353,Capitol Hill,10/11/2015,F,1,1,Entire home/apt,4,1 bath,1,1,154,2,129,4.91
354,Union Station,10/11/2015,F,1,5,Entire home/apt,8,2.5 baths,3,3,587,2,89,4.97
355,Capitol Hill,6/15/2014,T,1,3,Entire home/apt,2,1 bath,,1,105,2,402,4.86
358,Union Station,10/11/2015,F,1,5,Private room,2,1.5 shared baths,,1,118,2,98,4.96
359,Capitol Hill,9/28/2014,F,0,2,Entire home/apt,2,1 bath,,1,95,31,1,5
360,Shaw,3/23/2013,F,0.94,2,Entire home/apt,4,1 bath,1,2,168,1,330,4.92
362,Georgetown,9/10/2014,F,1,6,Entire home/apt,2,1 bath,1,1,250,31,65,4.88
363,Capitol Hill,2/7/2016,T,0.99,1,Entire home/apt,4,1 bath,1,2,185,2,322,4.98
365,Foggy Bottom,2/10/2016,F,1,6,Entire home/apt,4,1 bath,1,2,146,1,478,4.81
366,Capitol Hill,2/10/2016,T,0.99,1,Entire home/apt,2,1 bath,,1,151,3,297,4.95
368,Capitol Hill,11/27/2013,T,1,30,Entire home/apt,4,1 bath,1,2,240,31,55,4.87
369,Union Station,6/20/2014,T,1,1,Entire home/apt,2,1 bath,,1,65,31,116,4.56
370,Union Station,10/11/2015,F,1,5,Private room,2,1 private bath,,1,138,2,38,4.97
373,Capitol Hill,1/6/2016,T,1,18,Entire home/apt,4,1 bath,1,2,561,31,25,4.76
377,Capitol Hill,12/23/2015,T,0.74,1,Entire home/apt,6,3.5 baths,4,4,200,31,41,4.95
378,Georgetown,3/12/2016,F,0.88,1,Entire home/apt,3,1 bath,1,1,200,31,148,4.82
382,Dupont Circle,6/15/2015,T,0.77,4,Entire home/apt,9,3 baths,4,5,1228,4,20,5
383,Union Station,3/16/2016,T,1,3,Entire home/apt,4,2.5 baths,2,2,221,2,216,4.89
384,Foggy Bottom,2/10/2016,F,1,6,Entire home/apt,4,1 bath,1,2,152,1,320,4.78
385,Foggy Bottom,2/10/2016,F,1,6,Entire home/apt,4,1 bath,1,1,185,1,360,4.78
387,Capitol Hill,11/27/2013,T,1,30,Entire home/apt,6,1.5 baths,2,3,315,31,27,4.96
389,Foggy Bottom,5/11/2013,F,,1,Entire home/apt,1,1 bath,,1,200,31,3,4
390,Capitol Hill,11/27/2013,T,1,30,Entire home/apt,4,1 bath,1,2,224,31,55,4.78
391,Shaw,1/13/2013,F,,2,Private room,1,1 bath,1,1,100,31,1,5
394,Dupont Circle,4/27/2013,F,0,5,Entire home/apt,3,1 bath,1,1,102,31,14,4.77
397,Capitol Hill,4/5/2016,T,1,1,Entire home/apt,3,1 bath,1,1,115,3,491,4.93
400,Capitol Hill,11/27/2013,T,1,30,Entire home/apt,4,1 bath,,2,178,31,49,4.84
401,Capitol Hill,11/27/2013,T,1,30,Entire home/apt,2,1 bath,,1,178,31,46,4.59
402,Capitol Hill,4/24/2012,T,1,1,Entire home/apt,2,1 bath,1,2,98,3,322,4.97
406,Union Station,5/8/2015,T,0.91,1,Entire home/apt,4,1 bath,1,2,200,4,70,4.97
407,Capitol Hill,4/18/2016,F,0,1,Entire home/apt,3,1 bath,1,1,225,31,26,4.81
408,Union Station,4/19/2015,T,1,1,Entire home/apt,6,1.5 baths,3,4,412,4,87,4.99
409,Capitol Hill,4/20/2016,F,1,2,Entire home/apt,2,1 bath,,1,150,31,10,5
413,Capitol Hill,9/22/2015,T,1,1,Entire home/apt,2,1 bath,,1,170,2,172,4.91
415,Capitol Hill,11/27/2013,T,1,30,Entire home/apt,4,1 bath,2,2,350,31,11,5
416,Dupont Circle,2/15/2013,T,1,1,NA,4,1 bath,1,1,175,1,432,4.88
417,Capitol Hill,11/27/2013,T,1,30,Entire home/apt,4,1 bath,1,2,230,31,9,4.67
418,Capitol Hill,11/27/2013,T,1,30,Entire home/apt,4,1 bath,1,2,133,31,29,4.9
420,Union Station,5/5/2016,F,,1,Entire home/apt,2,1 bath,1,1,80,31,90,4.84
421,Georgetown,5/6/2016,F,,4,Entire home/apt,5,2.5 baths,2,3,250,365,1,4
424,Dupont Circle,2/19/2015,F,1,16,Entire home/apt,5,1 bath,2,2,84,91,13,4.38
427,Capitol Hill,11/27/2013,T,1,30,Entire home/apt,4,1 bath,1,2,201,31,47,4.89
428,Georgetown,5/18/2009,F,0.99,164,Entire home/apt,4,1 bath,2,3,143,31,78,4.73
429,Union Station,5/19/2016,T,1,1,Entire home/apt,4,1 bath,,3,109,1,567,4.76
430,Capitol Hill,5/28/2015,F,,1,Entire home/apt,4,1 bath,,2,105,31,3,4.67
434,Dupont Circle,6/1/2016,T,0.46,3,Entire home/apt,6,1 bath,2,2,165,31,293,4.94
435,Capitol Hill,4/13/2015,F,,1,Entire home/apt,4,1 bath,2,2,190,31,2,4
438,Capitol Hill,10/7/2011,F,0.99,19,Entire home/apt,6,2.5 baths,2,3,263,31,219,4.84
439,Capitol Hill,10/7/2011,F,0.99,19,Entire home/apt,2,1 bath,1,1,139,4,203,4.7
440,Capitol Hill,10/7/2011,F,0.99,19,Entire home/apt,8,3.5 baths,3,3,295,31,27,4.85
444,Union Station,2/22/2016,F,,1,Entire home/apt,4,2 baths,3,2,150,31,72,4.86
445,Capitol Hill,8/17/2015,F,,1,Entire home/apt,8,2.5 baths,4,6,275,31,5,5
446,Union Station,5/29/2012,T,1,4,Entire home/apt,4,1 bath,,2,156,1,496,4.94
448,Capitol Hill,2/18/2016,T,1,1,Entire home/apt,3,1 bath,1,2,133,2,302,4.85
449,Union Station,7/25/2015,T,1,2,Entire home/apt,2,1.5 baths,1,1,110,5,94,4.99
451,Union Station,6/2/2016,T,0.96,2,Entire home/apt,8,2 baths,3,3,189,31,33,4.94
453,Shaw,6/11/2014,T,0.92,157,Entire home/apt,5,1.5 baths,2,2,263,30,6,4
454,Shaw,6/11/2014,T,0.92,157,Entire home/apt,5,1.5 baths,2,2,229,3,24,4.63
455,Dupont Circle,6/5/2017,F,,3,Entire home/apt,4,1 bath,1,2,146,31,106,4.8
459,Capitol Hill,7/5/2016,F,1,2,Entire home/apt,6,2.5 baths,3,3,375,31,31,4.97
461,Shaw,5/3/2016,T,1,3,Entire home/apt,2,1 bath,,1,124,1,99,4.88
463,Dupont Circle,7/11/2016,F,,2,Entire home/apt,2,1.5 baths,1,1,100,31,1,4
466,Union Station,5/5/2016,T,1,2,Entire home/apt,6,3.5 baths,3,4,190,31,4,5
468,Capitol Hill,7/6/2016,F,,1,Entire home/apt,4,1 bath,1,2,450,31,6,4.67
471,Shaw,7/28/2010,F,,6,Entire home/apt,3,1 bath,1,2,125,31,2,5
475,Foggy Bottom,7/30/2016,F,,1,Entire home/apt,3,1 bath,2,1,129,31,102,4.82
477,Capitol Hill,8/3/2016,F,1,2,Entire home/apt,4,1 bath,1,1,95,270,16,4.86
478,Capitol Hill,8/3/2016,F,1,2,Entire home/apt,4,1 bath,1,3,90,270,40,4.8
480,Union Station,12/5/2012,T,1,1,Entire home/apt,3,1.5 baths,1,2,149,3,158,4.96
481,Dupont Circle,7/2/2013,F,,1,Entire home/apt,2,1 bath,1,1,125,120,6,4.83
483,Shaw,9/2/2012,T,1,29,Entire home/apt,10,3 baths,4,4,597,31,37,4.84
484,Shaw,9/2/2012,T,1,29,Entire home/apt,5,3 baths,4,4,536,31,31,4.8
485,Union Station,8/9/2016,T,1,1,Entire home/apt,4,1 bath,,3,198,3,28,4.96
487,Shaw,8/15/2016,T,0.99,5,Entire home/apt,8,2.5 baths,3,4,372,3,169,4.92
488,Union Station,1/1/2012,F,,1,NA,4,1.5 baths,2,2,199,31,9,4.75
489,Shaw,8/17/2016,F,,2,Entire home/apt,10,1.5 baths,3,5,300,31,90,4.55
491,Shaw,8/25/2016,F,,1,Private room,2,1 private bath,1,2,80,31,32,4.83
492,Dupont Circle,4/13/2014,T,0.99,1,Entire home/apt,4,1 bath,2,2,228,1,415,4.92
494,Shaw,6/19/2013,F,,3,Entire home/apt,6,2 baths,3,3,170,31,51,4.96
496,Capitol Hill,11/8/2015,T,0.99,1,Entire home/apt,4,1 bath,1,1,115,3,307,4.89
499,Capitol Hill,9/15/2016,T,1,2,Entire home/apt,12,4 baths,5,7,950,2,73,4.89
500,Union Station,7/28/2016,F,0.87,1,Entire home/apt,4,1 bath,1,2,171,4,211,4.98
